iter	Logloss
699	0.0002897554623
700	0.0002897554623
701	0.0002897554623
702	0.0002897554623
703	0.0002897554623
704	0.0002897554623
705	0.0002897554623
706	0.0002897554623
707	0.0002897554623
708	0.0002897554623
709	0.0002897554623
710	0.0002897554623
711	0.0002897554623
712	0.0002897554623
713	0.0002897554623
714	0.0002897554623
715	0.0002897554623
716	0.0002897554623
717	0.0002897554623
718	0.0002897554623
719	0.0002897554623
720	0.0002897554623
721	0.0002897554623
722	0.0002897554623
723	0.0002897554623
724	0.0002897554623
725	0.0002897554623
726	0.0002897554623
727	0.0002897554623
728	0.0002897554623
729	0.0002897554623
730	0.0002897554623
731	0.0002897554623
732	0.0002897554623
733	0.0002897554623
734	0.0002897554623
735	0.0002897554623
736	0.0002897554623
737	0.0002897554623
738	0.0002897554623
739	0.0002897554623
740	0.0002897554623
741	0.0002897554623
742	0.0002897554623
743	0.0002897554623
744	0.0002897554623
745	0.0002897554623
746	0.0002897554623
747	0.0002897554623
748	0.0002897554623
749	0.0002897554623
750	0.0002897554623
751	0.0002897554623
752	0.0002897554623
753	0.0002897554623
754	0.0002897554623
755	0.0002897554623
756	0.0002897554623
757	0.0002897554623
758	0.0002897554623
759	0.0002897554623
760	0.0002897554623
761	0.0002897554623
762	0.0002897554623
763	0.0002897554623
764	0.0002897554623
765	0.0002897554623
766	0.0002897554623
767	0.0002897554623
768	0.0002897554623
769	0.0002897554623
770	0.0002897554623
771	0.0002897554623
772	0.0002897554623
773	0.0002897554623
774	0.0002897554623
775	0.0002897554623
776	0.0002897554623
777	0.0002897554623
778	0.0002897554623
779	0.0002897554623
780	0.0002897554623
781	0.0002897554623
782	0.0002897554623
783	0.0002897554623
784	0.0002897554623
785	0.0002897554623
786	0.0002897554623
787	0.0002897554623
788	0.0002897554623
789	0.0002897554623
790	0.0002897554623
791	0.0002897554623
792	0.0002897554623
793	0.0002897554623
794	0.0002897554623
795	0.0002897554623
796	0.0002897554623
797	0.0002897554623
798	0.0002897554623
799	0.0002897554623
800	0.0002897554623
801	0.0002897554623
802	0.0002897554623
803	0.0002897554623
804	0.0002897554623
805	0.0002897554623
806	0.0002897554623
807	0.0002897554623
808	0.0002897554623
809	0.0002897554623
810	0.0002897554623
811	0.0002897554623
812	0.0002897554623
813	0.0002897554623
814	0.0002897554623
815	0.0002897554623
816	0.0002897554623
817	0.0002897554623
818	0.0002897554623
819	0.0002897554623
820	0.0002897554623
821	0.0002897554623
822	0.0002897554623
823	0.0002897554623
824	0.0002897554623
825	0.0002897554623
826	0.0002897554623
827	0.0002897554623
828	0.0002897554623
829	0.0002897554623
830	0.0002897554623
831	0.0002897554623
832	0.0002897554623
833	0.0002897554623
834	0.0002897554623
835	0.0002897554623
836	0.0002897554623
837	0.0002897554623
838	0.0002897554623
839	0.0002897554623
840	0.0002897554623
841	0.0002897554623
842	0.0002897554623
843	0.0002897554623
844	0.0002897554623
845	0.0002897554623
846	0.0002897554623
847	0.0002897554623
848	0.0002897554623
849	0.0002897554623
850	0.0002897554623
851	0.0002897554623
852	0.0002897554623
853	0.0002897554623
854	0.0002897554623
855	0.0002897554623
856	0.0002897554623
857	0.0002897554623
858	0.0002897554623
859	0.0002897554623
860	0.0002897554623
861	0.0002897554623
862	0.0002897554623
863	0.0002897554623
864	0.0002897554623
865	0.0002897554623
866	0.0002897554623
867	0.0002897554623
868	0.0002897554623
869	0.0002897554623
870	0.0002897554623
871	0.0002897554623
872	0.0002897554623
873	0.0002897554623
874	0.0002897554623
875	0.0002897554623
876	0.0002897554623
877	0.0002897554623
878	0.0002897554623
879	0.0002897554623
880	0.0002897554623
881	0.0002897554623
882	0.0002897554623
883	0.0002897554623
884	0.0002897554623
885	0.0002897554623
886	0.0002897554623
887	0.0002897554623
888	0.0002897554623
889	0.0002897554623
890	0.0002897554623
891	0.0002897554623
892	0.0002897554623
893	0.0002897554623
894	0.0002897554623
895	0.0002897554623
896	0.0002897554623
897	0.0002897554623
898	0.0002897554623
899	0.0002897554623
900	0.0002897554623
901	0.0002897554623
902	0.0002897554623
903	0.0002897554623
904	0.0002897554623
905	0.0002897554623
906	0.0002897554623
907	0.0002897554623
908	0.0002897554623
909	0.0002897554623
910	0.0002897554623
911	0.0002897554623
912	0.0002897554623
913	0.0002897554623
914	0.0002897554623
915	0.0002897554623
916	0.0002897554623
917	0.0002897554623
918	0.0002897554623
919	0.0002897554623
920	0.0002897554623
921	0.0002897554623
922	0.0002897554623
923	0.0002897554623
924	0.0002897554623
925	0.0002897554623
926	0.0002897554623
927	0.0002897554623
928	0.0002897554623
929	0.0002897554623
930	0.0002897554623
931	0.0002897554623
932	0.0002897554623
933	0.0002897554623
934	0.0002897554623
935	0.0002897554623
936	0.0002897554623
937	0.0002897554623
938	0.0002897554623
939	0.0002897554623
940	0.0002897554623
941	0.0002897554623
942	0.0002897554623
943	0.0002897554623
944	0.0002897554623
945	0.0002897554623
946	0.0002897554623
947	0.0002897554623
948	0.0002897554623
949	0.0002897554623
950	0.0002897554623
951	0.0002897554623
952	0.0002897554623
953	0.0002897554623
954	0.0002897554623
955	0.0002897554623
956	0.0002897554623
957	0.0002897554623
958	0.0002897554623
959	0.0002897554623
960	0.0002897554623
961	0.0002897554623
962	0.0002897554623
963	0.0002897554623
964	0.0002897554623
965	0.0002897554623
966	0.0002897554623
967	0.0002897554623
968	0.0002897554623
969	0.0002897554623
970	0.0002897554623
971	0.0002897554623
972	0.0002897554623
973	0.0002897554623
974	0.0002897554623
975	0.0002897554623
976	0.0002897554623
977	0.0002897554623
978	0.0002897554623
979	0.0002897554623
980	0.0002897554623
981	0.0002897554623
982	0.0002897554623
983	0.0002897554623
984	0.0002897554623
985	0.0002897554623
986	0.0002897554623
987	0.0002897554623
988	0.0002897554623
989	0.0002897554623
990	0.0002897554623
991	0.0002897554623
992	0.0002897554623
993	0.0002897554623
994	0.0002897554623
995	0.0002897554623
996	0.0002897554623
997	0.0002897554623
998	0.0002897554623
999	0.0002897554623
